#,P1,P2,P3,P4,P5,P6,v1,v2,v3
3781,26,0.1,0.05,2,0.9,18,8072.88,110.5,2385.77
3782,26,0.1,0.05,2,0.9,23,8369.46,99,2470.82
3783,26,0.1,0.05,2,0.9,13,8071.18,110.5,2385.31
3784,23,0.15,0.14,2,0.6,28,8730.54,566.5,2622.4
3785,24,0.2,0.11,2,0.7,28,9451.59,319,2732.14
3786,23,0.15,0.14,2,0.6,23,8516.03,649,2558.99
3787,23,0.15,0.14,2,0.6,18,8484.4,689.5,2550.54
3788,23,0.15,0.14,2,0.6,13,8483,690,2550.13
3789,22,0.2,0.11,2,0.8,18,10491.87,765,3141.12
3790,22,0.2,0.11,2,0.8,13,10489.33,765,3140.34
3791,22,0.2,0.11,2,0.8,28,11152.59,675.5,3346.81
3792,22,0.2,0.11,2,0.8,23,10680.99,751,3199.78
3793,23,0.05,0.08,8,0.9,23,9034.76,536,3219.39
3794,23,0.05,0.08,8,0.9,28,9543.04,412.5,3382.31
3795,23,0.05,0.08,8,0.9,13,8629,544,3099.43
3796,23,0.05,0.08,8,0.9,18,8631.37,544,3100.19
3797,24,0.2,0.11,2,0.7,18,9062.65,487.5,2621.5
3798,24,0.2,0.11,2,0.7,23,9154.07,465.5,2647.08
3799,24,0.2,0.11,2,0.7,13,9061.1,487.5,2621.07
3800,26,0.05,0.05,8,0.6,28,8119.09,52,2811.58
3801,26,0.05,0.05,8,0.6,18,7973.77,83,2771.02
3802,23,0.2,0.14,5,0.7,23,9621.26,585,3009.87
3803,23,0.2,0.14,5,0.7,28,9949.51,501,3108.01
3804,26,0.05,0.05,8,0.6,23,7948.65,72,2764.15
3805,26,0.05,0.05,8,0.6,13,7973.23,83,2770.87
3806,22,0.05,0.11,11,0.9,28,9755.09,588,3730.27
3807,22,0.05,0.11,11,0.9,18,8746.09,686.5,3406
3808,22,0.05,0.11,11,0.9,23,9193.17,681.5,3535.81
3809,22,0.05,0.11,11,0.9,13,8743.27,687,3405.02
3810,23,0.2,0.14,5,0.7,13,9515.72,615.5,2978.91
3811,23,0.2,0.14,5,0.7,18,9517.64,615.5,2979.47
3812,25,0.05,0.08,11,0.6,18,7576.33,79,2885.29
3813,25,0.05,0.08,11,0.6,13,7575.51,78,2885.04
3814,25,0.05,0.08,11,0.6,28,7764.4,40.5,2940.87
3815,25,0.05,0.08,11,0.6,23,7570.81,65.5,2884.92
3816,26,0.15,0.08,14,0.9,13,8321.01,25,3165.09
3817,26,0.15,0.08,14,0.9,23,8648.86,18.5,3258.49
3818,26,0.15,0.08,14,0.9,18,8323.24,25.5,3165.71
3819,26,0.15,0.08,14,0.9,28,9206.63,0,3417.52
3820,24,0.05,0.11,14,0.6,13,7684.49,328,3152.69
3821,24,0.05,0.11,14,0.6,23,7700.07,306.5,3161.44
3822,23,0.05,0.05,11,0.6,28,10417.14,468.5,3827.48
3823,24,0.05,0.11,14,0.6,18,7685.56,327,3153.03
3824,23,0.05,0.05,11,0.6,18,10254.54,541,3773.63
3825,23,0.05,0.05,11,0.6,23,10226.95,515.5,3769
3826,23,0.05,0.05,11,0.6,13,10253.7,541,3773.35
3827,24,0.05,0.11,14,0.6,28,7908.49,229,3223.49
3828,22,0.05,0.08,14,0.6,28,9999.37,637.5,3991.57
3829,22,0.05,0.08,14,0.6,23,9783.31,677.5,3920.79
3830,22,0.05,0.14,11,0.9,13,8236.4,686,3251.84
3831,22,0.05,0.14,11,0.9,18,8239.37,686,3252.87
3832,22,0.05,0.08,14,0.6,18,9786.56,695,3915.02
3833,22,0.05,0.08,14,0.6,13,9785.38,695,3914.6
3834,22,0.05,0.14,11,0.9,23,8714.58,682,3389.02
3835,22,0.05,0.14,11,0.9,28,9291.22,588,3588.55
3836,22,0.2,0.08,2,0.8,13,11211.47,757.5,3368.89
3837,22,0.2,0.08,2,0.8,28,11843.93,673,3566.11
3838,22,0.2,0.08,2,0.8,18,11213.81,757.5,3369.61
3839,22,0.2,0.08,2,0.8,23,11393.4,743.5,3425.32
3840,22,0.1,0.05,2,0.9,23,11433.56,722,3578.5
3841,22,0.1,0.05,2,0.9,18,11131.24,739.5,3484.74
3842,22,0.1,0.05,2,0.9,13,11128.9,739.5,3483.99
3843,22,0.1,0.05,2,0.9,28,12002.92,635,3762.1
3844,26,0.1,0.11,2,0.6,23,6491.7,99.5,1933.66
3845,26,0.1,0.11,2,0.6,28,6670.89,60.5,1982.71
3846,26,0.1,0.11,2,0.6,13,6481.71,117.5,1932.03
3847,26,0.1,0.11,2,0.6,18,6482.51,117.5,1932.25
3848,25,0.05,0.05,2,0.9,23,8572.94,135.5,2596.94
3849,22,0.1,0.05,11,0.7,28,12133.96,625,4380.24
3850,25,0.05,0.05,2,0.9,18,8260.74,148.5,2507.17
3851,22,0.1,0.05,11,0.7,23,11845.51,673.5,4286.89
3852,25,0.1,0.14,5,0.6,28,7000.55,59,2291.37
3853,26,0.05,0.11,5,0.9,13,5974.19,64.5,2020.19
3854,25,0.05,0.05,2,0.9,28,9054.39,63.5,2735.72
3855,25,0.15,0.14,2,0.7,13,7341.39,199,2148.94
3856,25,0.05,0.05,2,0.9,13,8259.01,149.5,2506.69
3857,22,0.1,0.05,11,0.7,18,11790.17,695,4266.6
3858,25,0.15,0.14,2,0.7,18,7342.82,197.5,2149.33
3859,22,0.1,0.05,11,0.7,13,11788.8,695,4266.14
3860,25,0.15,0.14,2,0.7,23,7433.61,182,2174.46
3861,25,0.15,0.14,2,0.7,28,7717.25,62.5,2253.99
3862,22,0.05,0.05,14,0.6,28,11433.05,625,4426.61
3863,25,0.1,0.14,5,0.6,18,6781.41,161,2229.89
3864,22,0.05,0.05,14,0.6,23,11233.38,665,4361.91
3865,26,0.05,0.11,5,0.9,18,5976.13,64.5,2020.73
3866,22,0.05,0.05,14,0.6,18,11259.1,685,4362.94
3867,26,0.05,0.11,5,0.9,23,6417.26,63,2147.59
3868,25,0.1,0.14,5,0.6,23,6802.67,137.5,2235.32
3869,22,0.05,0.05,14,0.6,13,11258.14,685.5,4362.6
3870,26,0.05,0.11,5,0.9,28,6869.45,2.5,2274.43
3871,25,0.1,0.14,5,0.6,13,6780.36,161,2229.59
3872,24,0.05,0.08,5,0.9,13,7794.74,376,2606.95
3873,24,0.05,0.08,5,0.9,18,7796.88,375,2607.59
3874,24,0.05,0.08,5,0.9,23,8198.36,373,2725.79
3875,23,0.15,0.11,2,0.7,13,8973.83,660.5,2700
3876,24,0.05,0.08,5,0.9,28,8675.61,192.5,2869.07
3877,23,0.15,0.11,2,0.7,23,9063.86,628.5,2726.51
3878,23,0.15,0.11,2,0.7,18,8975.52,659.5,2700.5
3879,26,0.05,0.08,5,0.8,28,7218.61,21,2369.97
3880,23,0.15,0.11,2,0.7,28,9363.54,536,2816.13
3881,26,0.05,0.08,5,0.8,18,6681.95,78,2219.53
3882,26,0.05,0.08,5,0.8,23,6890.42,69.5,2280.13
3883,26,0.05,0.08,5,0.8,13,6680.62,78.5,2219.17
3884,25,0.15,0.11,2,0.6,23,7701.6,177.5,2253.03
3885,25,0.05,0.14,8,0.9,13,6261.47,69.5,2320.13
3886,25,0.05,0.14,8,0.9,18,6263.78,68.5,2320.8
3887,25,0.15,0.11,2,0.6,28,7893.96,88.5,2306.57
3888,25,0.15,0.11,2,0.6,13,7683.06,204,2249.21
3889,25,0.05,0.14,8,0.9,23,6732.92,84.5,2455.47
3890,25,0.05,0.14,8,0.9,28,7231.06,1,2601.67
3891,25,0.15,0.11,2,0.6,18,7684.05,204,2249.48
3892,23,0.05,0.11,8,0.9,13,7878.83,543.5,2877.03
3893,24,0.15,0.14,5,0.6,28,8294.29,318.5,2642.06
3894,23,0.05,0.11,8,0.9,18,7881.37,542,2877.84
3895,23,0.05,0.11,8,0.9,23,8329.29,540.5,3008.99
3896,22,0.15,0.14,5,0.7,13,9395.87,757.5,3073.08
3897,22,0.15,0.14,5,0.7,18,9397.9,757.5,3073.72
3898,25,0.05,0.11,8,0.8,23,7021.54,82,2538.23
3899,22,0.15,0.14,5,0.7,23,9498.27,739.5,3105.08
3900,25,0.05,0.11,8,0.8,28,7363.36,14.5,2638.28
3901,22,0.15,0.14,5,0.7,28,9830.59,675.5,3210.1
3902,25,0.05,0.11,8,0.8,13,6768.49,80,2464.63
3903,25,0.05,0.11,8,0.8,18,6770.11,80,2465.1
3904,24,0.15,0.14,5,0.6,18,8051.84,468,2572.68
3905,23,0.05,0.11,8,0.9,28,8855.52,407,3178.29
3906,24,0.15,0.14,5,0.6,23,8082.83,436,2580.87
3907,24,0.15,0.14,5,0.6,13,8050.58,467.5,2572.32
3908,24,0.05,0.14,11,0.8,23,7363.42,326,2867.67
3909,24,0.05,0.14,11,0.8,18,7090.27,325,2788.61
3910,24,0.05,0.14,11,0.8,28,7741.06,196,2984.42
3911,24,0.05,0.14,11,0.8,13,7088.38,325,2788.02
3912,22,0.2,0.14,2,0.7,28,10474.95,704.5,3132.07
3913,22,0.2,0.14,2,0.7,23,10138.16,761.5,3028.21
3914,22,0.2,0.14,2,0.7,18,10033.75,772.5,2996.84
3915,22,0.2,0.14,2,0.7,13,10031.62,772.5,2996.19
3916,24,0.05,0.05,5,0.9,28,9931.86,167,3233.03
3917,23,0.15,0.08,2,0.7,18,9662.8,643,2910.79
3918,23,0.15,0.08,2,0.7,13,9661.28,643,2910.34
3919,24,0.05,0.05,5,0.9,18,9110.35,335.5,2988.66
3920,24,0.05,0.05,5,0.9,23,9423.99,328,3080.23
3921,24,0.05,0.05,5,0.9,13,9108.45,337.5,2988.1
3922,23,0.15,0.08,2,0.7,28,10027.32,529.5,3019.48
3923,23,0.15,0.08,2,0.7,23,9740.5,613.5,2933.62
3924,24,0.2,0.05,5,0.6,18,11030.77,389.5,3396.95
3925,24,0.2,0.05,5,0.6,23,11032.04,356,3395.83
3926,24,0.2,0.05,5,0.6,28,11215.46,266,3448.83
3927,24,0.05,0.11,5,0.8,28,7774.59,237,2607.04
3928,24,0.05,0.11,5,0.8,23,7429.25,397.5,2503.1
3929,24,0.05,0.11,5,0.8,18,7174.02,408,2427.68
3930,24,0.2,0.05,5,0.6,13,11029.89,390,3396.7
3931,24,0.05,0.11,5,0.8,13,7172.31,409,2427.17
3932,26,0.05,0.08,14,0.7,18,7201.61,33.5,2937.31
3933,26,0.05,0.08,14,0.7,23,7273.34,23,2958.06
3934,23,0.05,0.14,8,0.8,28,8152.13,432,2966.67
3935,26,0.05,0.08,14,0.7,28,7541.14,5,3034.7
3936,23,0.2,0.08,8,0.6,28,11006.52,496.5,3623.44
3937,23,0.05,0.14,8,0.8,18,7492.14,552.5,2762.6
3938,23,0.05,0.14,8,0.8,23,7771.22,542,2844.75
3939,23,0.2,0.08,8,0.6,23,10794.88,553.5,3559.76
3940,23,0.2,0.08,8,0.6,18,10767.64,581.5,3552.08
3941,26,0.05,0.08,14,0.7,13,7200.58,33.5,2937.02
3942,23,0.2,0.08,8,0.6,13,10766.38,582,3551.7
3943,23,0.05,0.14,8,0.8,13,7490.12,553,2761.95
3944,22,0.2,0.11,11,0.6,28,11354.8,655,3985.29
3945,22,0.2,0.11,11,0.6,23,11118.03,699.5,3909.84
3946,22,0.2,0.11,11,0.6,18,11065.84,716.5,3892.64
3947,22,0.2,0.11,11,0.6,13,11064.2,716.5,3892.12
3948,22,0.2,0.05,5,0.6,18,12690.58,743,4026.09
3949,22,0.2,0.05,5,0.6,23,12701.16,725.5,4029.13
3950,22,0.2,0.05,5,0.6,13,12689.41,743,4025.73
3951,22,0.2,0.05,5,0.6,28,12897.73,680,4090.2
3952,24,0.05,0.08,14,0.7,28,8790.13,194,3480.12
3953,24,0.05,0.08,14,0.7,23,8504.4,286.5,3394.58
3954,24,0.05,0.08,14,0.7,18,8433.02,303,3370.33
3955,24,0.05,0.08,14,0.7,13,8431.78,303,3369.94
3956,26,0.15,0.05,8,0.9,28,9839.44,18,3216.01
3957,26,0.15,0.05,8,0.9,23,9335.81,62.5,3075.04
3958,26,0.15,0.05,8,0.9,18,9047.51,71.5,2992.02
3959,26,0.15,0.05,8,0.9,13,9045.69,71,2991.53
3960,25,0.15,0.11,2,0.7,28,8092.95,67.5,2363.74
3961,25,0.15,0.08,11,0.9,28,9674.07,6.5,3394.14
3962,25,0.15,0.08,11,0.9,18,8775.18,59.5,3132.91
3963,25,0.15,0.08,11,0.9,23,9101.67,58.5,3227.76
3964,25,0.15,0.08,11,0.9,13,8772.8,59,3132.24
3965,25,0.15,0.11,2,0.7,18,7733.18,186.5,2263.21
3966,25,0.15,0.11,2,0.7,23,7817.47,169,2286.48
3967,25,0.15,0.11,2,0.7,13,7731.87,187.5,2262.85
3968,24,0.15,0.14,5,0.7,23,8200.35,421,2615.65
3969,24,0.15,0.11,14,0.9,23,9308.74,291.5,3525.94
3970,24,0.15,0.11,14,0.9,28,9976.19,154.5,3720.24
3971,24,0.15,0.14,5,0.7,28,8503.41,278.5,2704.03
3972,24,0.15,0.11,14,0.9,13,9016.74,281.5,3431.71
3973,24,0.15,0.11,14,0.9,18,9019.59,281.5,3432.57
3974,25,0.05,0.08,2,0.8,13,7104.07,156.5,2179.24
3975,24,0.15,0.14,5,0.7,13,8104.13,444.5,2587.92
3976,25,0.05,0.08,2,0.8,28,7647.74,61.5,2334.64
3977,24,0.15,0.14,5,0.7,18,8105.74,444.5,2588.38
3978,25,0.05,0.08,2,0.8,23,7316.18,143.5,2241.88
3979,25,0.05,0.08,2,0.8,18,7105.51,156,2179.64
3980,26,0.2,0.11,11,0.6,28,8492.78,10,2973.39
3981,26,0.2,0.11,11,0.6,18,8259.42,42.5,2909.18
3982,26,0.2,0.11,11,0.6,23,8289.27,31,2916.61
3983,26,0.2,0.11,11,0.6,13,8258.49,42,2908.92
3984,25,0.05,0.05,11,0.7,28,9144.75,47,3334.05
3985,25,0.05,0.05,11,0.7,23,8892.36,76,3260.76
3986,25,0.05,0.05,11,0.7,18,8842.29,89,3245.74
3987,25,0.05,0.05,11,0.7,13,8841.35,89,3245.47
3988,24,0.2,0.11,2,0.8,23,9247.63,455,2674.6
3989,24,0.2,0.11,2,0.8,28,9675.55,269.5,2797.93
3990,26,0.15,0.14,5,0.7,28,7320.62,15.5,2307.51
3991,26,0.15,0.11,14,0.9,28,8677.64,0,3267.09
3992,26,0.15,0.14,5,0.7,23,7042.24,61.5,2230.64
3993,26,0.15,0.11,14,0.9,23,8069.99,9,3101.8
3994,26,0.15,0.11,14,0.9,18,7765.81,12,3006.79
3995,26,0.15,0.14,5,0.7,18,6951.35,71,2205.8
3996,26,0.15,0.11,14,0.9,13,7763.39,12,3006.11
3997,26,0.15,0.14,5,0.7,13,6950.06,71,2205.45
3998,24,0.2,0.11,2,0.8,13,9056.13,465,2618.64
3999,24,0.2,0.11,2,0.8,18,9058.18,465,2619.21
4000,23,0.2,0.14,5,0.8,28,10186.56,466,3180.37
4001,23,0.2,0.14,5,0.8,18,9519.57,593.5,2979.29
4002,23,0.2,0.14,5,0.8,23,9714.27,578,3037.93
4003,26,0.05,0.14,11,0.9,28,6873.35,0,2658.94
4004,26,0.05,0.14,11,0.9,23,6381.06,12.5,2517.66
4005,26,0.05,0.14,11,0.9,18,5920.92,15.5,2387.7
4006,26,0.05,0.14,11,0.9,13,5918.69,15.5,2387.06
4007,23,0.2,0.14,5,0.8,13,9517.1,593.5,2978.56
4008,22,0.05,0.05,5,0.8,18,10759.32,730.5,3625.79
4009,22,0.05,0.05,5,0.8,13,10757.68,730.5,3625.23
4010,22,0.05,0.05,5,0.8,28,11284.9,640.5,3797.32
4011,22,0.05,0.05,5,0.8,23,10898.27,705,3670.96
4012,24,0.2,0.14,2,0.8,13,8646.12,476,2496.16
4013,24,0.2,0.14,2,0.8,18,8648.29,475,2496.77
4014,24,0.2,0.14,2,0.8,23,8844.3,470.5,2554.08
4015,24,0.2,0.14,2,0.8,28,9285.47,271,2681.13
4016,26,0.1,0.08,11,0.8,23,7761.03,32,2863.23
4017,26,0.1,0.08,11,0.8,28,8136.54,4,2969.87
4018,26,0.1,0.08,11,0.8,13,7580.87,42.5,2812.3
4019,26,0.1,0.08,11,0.8,18,7582.37,42.5,2812.71
4020,25,0.1,0.11,14,0.8,28,8356.69,2,3261.06
4021,25,0.1,0.11,14,0.8,18,7754.06,40.5,3083.9
4022,25,0.1,0.11,14,0.8,23,7940.22,37,3142.09
4023,24,0.1,0.05,11,0.8,28,10648.87,154.5,3778.74
4024,25,0.1,0.11,14,0.8,13,7752.23,40.5,3083.36
4025,24,0.1,0.05,11,0.8,23,10262.86,270.5,3663.14
4026,24,0.1,0.05,11,0.8,18,10092.81,287.5,3613.7
4027,24,0.1,0.05,11,0.8,13,10091.27,287.5,3613.24
4028,23,0.1,0.08,14,0.8,23,9925.56,484,3819.6
4029,23,0.1,0.08,14,0.8,28,10363.59,401.5,3957.95
4030,23,0.1,0.08,14,0.8,13,9735.39,501.5,3762.34
4031,23,0.1,0.08,14,0.8,18,9737.4,501.5,3762.99
4032,26,0.2,0.14,2,0.8,18,7404.5,88,2098.81
4033,26,0.2,0.14,2,0.8,23,7603.02,83,2154.45
4034,26,0.2,0.14,2,0.8,13,7402.77,88,2098.36
4035,26,0.2,0.14,2,0.8,28,8006.9,17.5,2264.5
4036,24,0.15,0.05,14,0.9,18,10832.57,246,3970.51
4037,24,0.15,0.05,14,0.9,13,10830.26,247,3969.82
4038,24,0.15,0.05,14,0.9,28,11683.98,116.5,4226.47
4039,24,0.15,0.05,14,0.9,23,11115.11,244,4054.77
4040,25,0.15,0.05,11,0.9,13,9909.84,77.5,3462.68
4041,25,0.2,0.14,14,0.6,28,8998.22,8,3331.85
4042,25,0.15,0.05,11,0.9,18,9911.91,77.5,3463.26
4043,25,0.2,0.14,14,0.6,23,8773.66,49,3266.69
4044,25,0.15,0.05,11,0.9,23,10196.87,69,3546.72
4045,25,0.15,0.05,11,0.9,28,10733.29,22.5,3702.16
4046,25,0.2,0.14,14,0.6,18,8728.24,62,3253.67
4047,25,0.2,0.14,14,0.6,13,8727.04,61,3253.32
4048,24,0.15,0.08,14,0.9,13,9640.22,275.5,3616.99
4049,24,0.15,0.08,14,0.9,18,9642.87,275,3617.79
4050,24,0.15,0.08,14,0.9,23,9962.48,280.5,3711.89
4051,24,0.15,0.08,14,0.9,28,10570.76,140.5,3896.3
4052,22,0.15,0.08,14,0.9,28,12163.06,575,4526.67
4053,22,0.15,0.08,14,0.9,18,11140.32,672.5,4201.33
4054,22,0.15,0.08,14,0.9,23,11485.35,662.5,4304.37
4055,22,0.15,0.08,14,0.9,13,11137.14,672.5,4200.29
4056,23,0.2,0.14,14,0.6,13,10097.64,522.5,3728.28
4057,23,0.2,0.14,14,0.6,18,10099.19,522,3728.76
4058,23,0.2,0.14,14,0.6,23,10157.08,495.5,3747.34
4059,23,0.2,0.14,14,0.6,28,10397.15,443,3821.54
4060,26,0.2,0.11,2,0.8,28,8357.13,27,2365.07
4061,26,0.2,0.11,2,0.8,23,7965.28,85.5,2258.23
4062,26,0.2,0.11,2,0.8,18,7773.98,95.5,2204.51
4063,26,0.2,0.11,2,0.8,13,7772.31,96,2204.07
4064,25,0.2,0.14,5,0.8,23,8390.42,118,2585.26
4065,25,0.2,0.14,5,0.8,18,8194.77,115,2529.11
4066,25,0.2,0.14,5,0.8,13,8192.76,115.5,2528.56
4067,25,0.2,0.14,5,0.8,28,8821.1,19.5,2706.85
4068,26,0.2,0.05,5,0.6,13,9548.28,103.5,2901.04
4069,26,0.2,0.05,5,0.6,23,9543.96,91.5,2898.11
4070,26,0.2,0.05,5,0.6,18,9548.91,103.5,2901.21
4071,25,0.1,0.05,14,0.8,13,9514.41,66,3591.02
4072,25,0.1,0.05,14,0.8,28,10064.89,23.5,3750.48
4073,25,0.1,0.05,14,0.8,18,9515.85,66,3591.44
4074,25,0.1,0.05,14,0.8,23,9685.71,56.5,3639.85
4075,26,0.2,0.05,5,0.6,28,9716.39,67,2945.35
4076,26,0.1,0.05,11,0.8,18,8640.07,56.5,3114.51
4077,22,0.15,0.05,14,0.9,23,12900.29,644,4737.48
4078,26,0.1,0.05,11,0.8,23,8802.55,46,3160.37
4079,22,0.15,0.05,14,0.9,28,13527.16,568.5,4943.36
4080,26,0.1,0.05,11,0.8,28,9154.27,17.5,3259.85
4081,25,0.2,0.08,8,0.6,18,9323.4,105.5,3048.21
4082,25,0.2,0.08,8,0.6,13,9322.47,106.5,3047.95
4083,25,0.2,0.08,8,0.6,28,9539.04,55.5,3107.95
4084,25,0.2,0.08,8,0.6,23,9341.67,88.5,3052.14
4085,22,0.15,0.05,14,0.9,13,12617.63,660.5,4648.66
4086,26,0.1,0.05,11,0.8,13,8638.77,56.5,3114.15
4087,22,0.15,0.05,14,0.9,18,12620.32,660,4649.56
4088,25,0.1,0.08,14,0.8,13,8353.23,48,3257.66
4089,25,0.1,0.08,14,0.8,18,8354.92,48.5,3258.16
4090,26,0.2,0.08,5,0.6,28,8680.54,52.5,2648.83
4091,25,0.1,0.08,14,0.8,23,8532.07,38,3309.45
4092,26,0.2,0.08,5,0.6,23,8493.84,76.5,2597.8
4093,25,0.1,0.08,14,0.8,28,8932.18,7.5,3427.33
4094,24,0.2,0.11,11,0.6,13,9582.72,357.5,3342.58
4095,23,0.15,0.05,11,0.9,28,12353.59,400,4299.11
4096,23,0.15,0.05,11,0.9,23,11757.32,497,4114.43
4097,23,0.15,0.05,11,0.9,18,11479.2,508,4028.79
4098,23,0.15,0.05,11,0.9,13,11476.75,507.5,4028.04
4099,26,0.2,0.08,5,0.6,18,8482.09,93,2596.22
4100,24,0.2,0.11,11,0.6,18,9583.98,358,3342.95
4101,24,0.2,0.11,11,0.6,23,9621.27,337,3353.64
4102,26,0.2,0.08,5,0.6,13,8481.3,92.5,2596.01
4103,24,0.2,0.11,11,0.6,28,9841.49,250,3418.37
4104,22,0.05,0.14,11,0.6,18,8285.12,721.5,3260.76
4105,22,0.05,0.14,11,0.6,23,8325.15,701.5,3277.45
4106,22,0.05,0.14,11,0.6,28,8530.24,651.5,3346.14
4107,22,0.05,0.14,11,0.6,13,8283.73,721,3260.28
4108,26,0.2,0.08,5,0.7,28,8875.25,38.5,2703.33
4109,26,0.2,0.08,5,0.7,23,8608.69,73.5,2630.24
4110,26,0.2,0.08,5,0.7,18,8530.43,84.5,2609.33
4111,26,0.2,0.05,11,0.9,18,9863.79,55,3365.65
4112,26,0.2,0.05,11,0.9,13,9861.83,55,3365.12
4113,26,0.2,0.08,5,0.7,13,8529.33,84.5,2609.03
4114,26,0.2,0.05,11,0.9,28,10671.04,10,3594.3
4115,26,0.2,0.05,11,0.9,23,10143.75,44.5,3446.74
4116,25,0.15,0.08,2,0.7,13,8346.9,169.5,2442.05
4117,25,0.15,0.08,2,0.7,18,8348.09,169.5,2442.38
4118,25,0.15,0.08,2,0.7,23,8422.08,149,2462.63
4119,25,0.15,0.08,2,0.7,28,8685.94,78.5,2536.74
4120,22,0.15,0.11,5,0.6,13,9793.76,761,3198.82
4121,26,0.1,0.05,5,0.6,18,8291.59,103.5,2637.19
4122,22,0.15,0.11,5,0.6,18,9795.28,761.5,3199.3
4123,26,0.1,0.05,5,0.6,23,8278.95,91.5,2632.44
4124,25,0.2,0.08,14,0.9,13,9696.86,45.5,3533.84
4125,26,0.1,0.05,5,0.6,28,8444.83,67,2678.34
4126,25,0.2,0.08,14,0.9,23,9987.56,37,3619.89
4127,25,0.2,0.08,14,0.9,18,9699.37,45.5,3534.56
4128,22,0.15,0.11,5,0.6,23,9828.42,745,3209.81
4129,22,0.15,0.11,5,0.6,28,10050.33,698.5,3279.11
4130,25,0.2,0.08,14,0.9,28,10588.92,3,3794.74
4131,26,0.1,0.05,5,0.6,13,8291.01,103.5,2637.03
4132,24,0.15,0.11,5,0.7,13,8514.15,430,2710.19
4133,24,0.15,0.11,5,0.7,18,8515.65,429,2710.62
4134,24,0.15,0.11,5,0.7,23,8603.5,408,2735.92
4135,25,0.15,0.14,2,0.8,13,7331.63,169,2145.3
4136,25,0.15,0.14,2,0.8,18,7333.49,167.5,2145.81
4137,25,0.1,0.08,8,0.6,13,7955.8,106.5,2760.95
4138,25,0.1,0.08,8,0.6,18,7956.66,105.5,2761.19
4139,25,0.15,0.14,2,0.8,23,7494.99,170,2202.76
4140,25,0.15,0.14,2,0.8,28,7932.45,44.5,2315.93
4141,25,0.1,0.08,8,0.6,23,7964.08,88.5,2762.84
4142,25,0.1,0.08,8,0.6,28,8152.76,55.5,2816.83
4143,24,0.15,0.11,5,0.7,28,8896.91,276,2821.53
4144,24,0.1,0.11,11,0.6,28,8332.16,250,3101.37
4145,23,0.15,0.14,8,0.7,18,8927.91,571.5,3064.45
4146,23,0.15,0.14,8,0.7,13,8926.06,572.5,3063.89
4147,23,0.15,0.14,8,0.7,28,9351.76,464.5,3194.01
4148,26,0.1,0.11,8,0.9,28,7612.05,0,2631.09
4149,23,0.15,0.14,8,0.7,23,9027.88,549,3094.82
4150,24,0.1,0.11,11,0.6,23,8122.63,337,3038.83
4151,26,0.1,0.11,8,0.9,23,7118.41,37,2496
4152,26,0.1,0.11,8,0.9,18,6745.12,47,2384.34
4153,24,0.1,0.11,11,0.6,18,8098.33,357.5,3030.92
4154,26,0.1,0.11,8,0.9,13,6742.96,47,2383.74
4155,24,0.1,0.11,11,0.6,13,8097.19,357.5,3030.58
4156,23,0.1,0.14,14,0.6,28,8763.9,443,3478.46
4157,23,0.1,0.14,14,0.6,23,8528.49,495.5,3405.18
4158,25,0.1,0.14,11,0.9,23,7472.57,55.5,2815.29
4159,25,0.1,0.14,11,0.9,28,8018.03,0,2974.69
4160,23,0.1,0.14,14,0.6,18,8496.9,522,3392.17
4161,25,0.1,0.14,11,0.9,13,7095.35,49.5,2701.05
4162,23,0.1,0.14,14,0.6,13,8495.5,522.5,3391.72
4163,25,0.1,0.14,11,0.9,18,7097.91,49.5,2701.79
4164,24,0.2,0.08,2,0.8,13,9702.43,442,2811.48
4165,24,0.2,0.08,2,0.8,18,9704.32,441,2812.01
4166,24,0.2,0.08,2,0.8,23,9883.93,426,2864.48
4167,24,0.2,0.08,2,0.8,28,10293.53,258,2982.71
4168,24,0.2,0.05,14,0.6,13,11588.54,288.5,4131.4
4169,24,0.2,0.05,14,0.6,18,11589.43,288,4131.66
4170,23,0.2,0.11,5,0.8,18,9947.49,591.5,3110.69
4171,23,0.2,0.11,5,0.8,13,9945.16,591.5,3110
4172,23,0.15,0.05,11,0.6,28,11674.37,468.5,4091.84
4173,23,0.15,0.05,11,0.6,23,11474.84,516,4031.41
4174,23,0.2,0.11,5,0.8,28,10593.76,470,3305.53
4175,23,0.2,0.11,5,0.8,23,10135.87,574,3167.52
4176,23,0.15,0.05,11,0.6,18,11481.8,541,4031.68
4177,23,0.15,0.05,11,0.6,13,11480.82,541,4031.38
4178,24,0.2,0.05,14,0.6,23,11600.65,265.5,4134.94
4179,24,0.2,0.05,14,0.6,28,11793.22,194,4192.19
4180,23,0.15,0.11,11,0.7,28,9975.55,440.5,3577.59
4181,23,0.15,0.11,11,0.7,23,9656.06,518,3478.64
4182,22,0.2,0.14,8,0.8,13,10465.33,721.5,3511.08
4183,23,0.05,0.05,2,0.9,23,9999.29,582.5,3120.99
4184,22,0.15,0.08,14,0.6,23,11200.31,677.5,4218.8
4185,22,0.15,0.08,14,0.6,28,11430.11,637.5,4292.45
4186,22,0.2,0.14,8,0.8,28,11167.15,626.5,3733.75
4187,23,0.05,0.05,2,0.9,18,9682.08,601,3026.53
4188,22,0.2,0.14,8,0.8,23,10661.81,706.5,3572.68
4189,23,0.05,0.05,2,0.9,13,9680.08,601.5,3025.91
4190,22,0.15,0.08,14,0.6,13,11175.96,695,4207.05
4191,22,0.15,0.08,14,0.6,18,11177.35,695,4207.52
